"unique_ID","boot","S","sPIE","s_N","Nind","biomass","shrimp_bio","flounder_bio","tempS","tempB","salS","salB"
"1875 _ e","10",46,9.17074995818404,34.5315000366901,4565,176.18,5.244,1.793,21.428,21.458,32.9026,33.8396
"1923 _ e","10",NA,3.8948220079725,32.2894143915266,7670,653.318,17.759,3.566,19.7366666666667,19.6966666666667,33.92,34.12
"1973 _ e","10",32,4.01409244262217,30.5789691749694,1088,97.88,0.16,0.404,25.6,25.062,34.1218,34.6814
"1972 _ e","10",49,5.87029812099793,37.0199891342457,2591,211.708,0.212,1.576,23.262,23.206,33.659,34.0188
"2022 _ e","10",NA,5.32065542479619,38.412223911806,1780,290.37,0.087,1.5,23.0375,22.4775,32.82625,34.18375
"2419 _ e","10",42,3.44191278289857,23.3137455940369,24613,1897.323,4.928,7.154,24.926,24.586,34.5806,34.8552
"2519 _ e","10",49,11.7423831243549,36.8436782794857,3450,159.188,8.998,0.359,23.652,23.102,34.7722,34.979
"2569 _ e","10",40,5.05667794972059,28.2092935418717,6755,280.321,1.706,0,23.594,22.972,35.1712,35.128
"2620 _ e","10",49,6.21180540026834,34.8011384069721,2982,184.125,5.688,0.563,25.626,24.82,35.278,35.3178
"2169 _ e","10",50,11.2998484541672,39.8652476365526,2631,140.154,11.401,0.28,24.788,23.356,31.2668,33.1906
"2170 _ e","10",49,7.28437672573925,40.7802875915908,2286,151.428,2.59,0.175,25.22,24.914,32.3798,33.5872
"2120 _ e","10",43,10.1490837194204,38.5012743385832,1437,146.943,2.061,0.672,27.186,26.49,32.8058,33.5096
"1826 _ e","10",NA,4.3004442308881,38.4441781284579,3841,171.057,17.703,0.697,22.27,22.16,34.42025,34.651
"2670 _ e","10",45,5.31390156493629,24.5210849863345,10704,383.125,12.723,0.164,23.204,22.524,35.8612,35.9306
"2721 _ e","10",49,7.91958244654978,35.5090453420039,4876,565.187,5.652,0.583,23.684,23.084,36.0424,35.7464
"2771 _ e","10",47,4.8467114697765,30.4412411820199,5354,619.841,1.927,2.548,25.372,25.08,35.2772,35.4716
"2319 _ e","10",52,6.88202348357419,42.3818204546391,2594,153.015,4.324,0.379,23.394,22.966,33.712,33.9146
"2318 _ e","10",49,9.41024922205713,39.7988318072968,2718,122.359,10.018,0.947,21.93,21.616,34.5504,34.7548
"2269 _ e","10",45,8.0208008098928,35.8007801175318,3190,175.244,8.429,0,22.842,22.658,34.1314,34.3596
"2219 _ e","10",48,3.8066315199269,27.32542861413,9613,1110.473,9.359,0,23.29,23.126,31.9424,32.2152
"2021 _ e","10",38,5.90180527656734,26.5317449888049,5253,316.132,18.336,0,22.874,22.998,33.884,34.4252
"1246 _ e","10",56,2.15917129455171,28.5805338348891,10129,816.256,0.082,3.328,21.176,21.284,32.5728,34.001
"1294 _ e","10",52,6.45257542175363,34.3613003345882,6160,291.204,1.635,1.368,20.708,20.394,32.5438,33.8354
"1340 _ e","10",52,4.97503618411191,35.599452540252,12303,685.175,27.198,1.372,21.56,20.372,35.0628,35.6374
"1730 _ e","10",32,3.47498209232142,28.4745481713336,1333,74.384,0,0.26,23.552,22.528,34.658,35.1176
"1778 _ e","10",47,7.37801588091447,37.6494627918531,2882,309.882,1.199,0.272,23.652,22.808,34.6702,35.0536
"1777 _ e","10",46,6.38808722799861,33.635880399724,3617,190.61,23.177,0.458,22.028,21.69,34.4602,34.6358
"1680 _ e","10",61,6.77600915185244,43.5585859190709,3827,195.277,0.178,1.476,22.688,22.376,34.6962,35.0958
"1630 _ e","10",47,2.38862537643342,25.3349632504945,7559,136.728,0.283,0.762,19.334,19.35,34.3842,34.5452
"1582 _ e","10",NA,5.13884993760141,38.4924767261,1932,216.581,0.021,0.17,21.705,21.2075,35.30575,35.55425
"1532 _ e","10",49,5.57235831779602,32.6827652297464,6140,476.152,0.346,0.549,21.262,21.004,34.3972,34.852
"1536 _ e","10",49,4.32783177925077,33.3726046670682,5709,583.172,7.515,1.685,23.334,23.288,34.967,35.2408
"1534 _ e","10",58,3.87844872114647,32.9132982959597,11978,2066.638,0.811,0.589,21.474,21.194,34.5568,35.1114
"1486 _ e","10",46,3.91350056458482,24.5923334293671,25828,1931.784,5.262,3.266,23.966,23.09,35.387,35.6676
"1586 _ e","10",43,4.910419424927,29.6642806088852,3626,319.299,1.804,4.575,21.554,20.696,34.944,35.0874
"1924 _ e","10",38,2.7656829624733,23.6027827439199,6448,306.155,4.104,1.061,23.664,23.654,34.7344,34.7524
"1586 _ f","10",44,5.94028270311193,31.6805493190957,3454,408.357,0.167,0.537,21.072,20.906,34.379,34.4858
"1536 _ f","10",43,4.51732129507702,30.4466926861826,10720,1033.151,6.115,11.519,21.662,20.94,34.6578,35.1976
"1246 _ f","10",34,4.64451477827965,26.0087551339065,15782,1693.393,23.022,3.065,22.836,22.82,33.7944,34.6476
"1294 _ f","10",46,3.88756907077967,32.3216459031708,17080,1475.754,18.874,9.496,24.372,24.136,35.656,35.791
"1340 _ f","10",50,2.69794928689857,31.3725848128576,15839,714.904,13.001,2.649,21.784,20.82,33.977,34.8158
"1486 _ f","10",NA,4.90516201047671,34.5130861384168,8546,561.467,20.283,2.069,23.575,23.165,35.3785,35.54125
"1534 _ f","10",57,2.44898057489725,34.0357514363914,7934,493.389,2.232,2.9,19.764,19.622,33.4634,33.9844
"1582 _ f","10",35,6.31097272443194,29.7764325338196,1682,223.36,0,0,21.462,20.238,34.735,34.8832
"1680 _ f","10",52,5.9286083807553,44.6656089712829,1720,85.843,0.058,0.339,23.774,23.276,34.8262,34.8794
"1730 _ f","10",39,7.37645994639475,29.1136346491624,3389,259.138,1.519,0,23.59,22.49,34.0874,35.0936
"1923 _ f","10",48,3.69707999393367,33.1533790318089,5160,234.054,8.815,1.641,22.8,22.26,33.4706,34.0318
"1973 _ f","10",36,2.04664130231398,29.5453877795511,1719,31.179,0.265,0.39,24.364,23.372,33.5042,34.2972
"1972 _ f","10",44,2.40412902289132,23.7521419498612,15126,1614.244,0,0.576,21.748,21.72,32.828,32.8472
"2022 _ f","10",49,5.33159034961116,36.4895567060932,4207,191.838,0.937,0.37,25.5,25.136,31.5586,33.2604
"2021 _ f","10",47,4.56479775436132,34.1308334781466,3761,401.728,2.001,1.445,21.902,21.19,31.6642,32.3844
"2519 _ f","10",42,10.0717024413871,31.0890020655568,7510,367.244,8.111,0,25.666,24.724,35.1318,35.2292
"2569 _ f","10",48,5.38820533650006,30.1698085121309,20406,1079.873,43.797,6.27,24.26,24.166,34.6908,35.4402
"2620 _ f","10",37,2.38241266413038,22.6297939750296,6959,349.762,0.231,0,27.696,27.412,35.376,35.3032
"2670 _ f","10",43,3.3197715647249,31.9683849968483,3246,126.488,19.149,0.167,27.204,27.018,34.8344,34.7482
"2771 _ f","10",37,9.8284107436629,27.5768438183849,14650,1084.578,9.567,6.817,24.504,23.41,33.399,36.0598
"2721 _ f","10",45,6.952568713699,38.0591542516117,2140,173.15,0.194,0.78,25.396,24.158,36.299,36.2878
"2419 _ f","10",NA,7.57437349269657,35.9965511971019,9958,504.328,36.692,0.178,26.595,26.2375,34.582,35.2855
"2319 _ f","10",50,6.6598648467311,39.3193818008968,2783,188.756,5.175,1.828,24.756,24.688,33.8762,34.3714
"2318 _ f","10",51,4.68227582827601,33.45325410264,10022,325.914,21.89,0,22.364,22.044,32.6118,33.4344
"2269 _ f","10",42,6.466444114144,31.7683742438323,5393,197.725,26.585,1.068,26.244,25.576,34.3346,34.6892
"1875 _ f","10",52,7.44315607140052,36.7848048406601,5660,184.03,14.733,1.657,20.916,20.564,33.8268,34.066
"1777 _ f","10",48,6.08122170687337,38.082267881065,5989,287.886,1.447,0.894,21.742,21.334,34.0788,34.3794
"1778 _ f","10",48,8.30312916835274,36.984819763,4211,247.178,1.478,1.488,25.876,25.486,34.7012,34.7498
"1826 _ f","10",50,3.59812070871961,33.3255386395284,6484,198.252,0.421,0.718,22.366,21.874,33.5508,33.881
"2219 _ f","10",47,3.43228478426025,37.0446580839635,2879,118.954,0.693,0.078,24.994,24.064,32.4694,33.7512
"2169 _ f","10",48,13.4943879673039,41.1009709262105,3089,760.626,38.075,0,24.254,23.348,29.88,32.9506
"2170 _ f","10",44,11.2022227340781,39.0965164064823,1973,230.044,14.326,1.319,23.062,22.718,29.584,32.2238
"2120 _ f","10",40,4.92997495192507,34.5221354647994,1616,258.192,0,0.554,24.262,23.912,33.1672,33.613
"1532 _ f","10",49,3.66009709509096,30.8171167432567,9489,319.247,4.806,0.821,20.64,20.148,34.3152,34.501
"1630 _ f","10",39,7.47274281517648,31.762994130109,5142,323.275,0.103,0.134,26.178,25.832,34.3718,34.8348
"1924 _ f","10",40,12.0359441306242,39.6202635325795,926,60.02,0.267,1.18,21.642,21.38,33.2356,33.4996
"1826 _ g","10",43,10.2109646562055,32.2440643614958,4754,183.298,14.462,0.817,25.686,25.146,33.8304,34.5142
"1875 _ g","10",41,8.64667414478553,35.0644242853537,3688,525.511,95.149,2.188,22.652,22.018,33.9402,34.1688
"2269 _ g","10",46,4.1828366177426,31.1586484248571,5630,315.616,26.571,0,22.874,22.544,32.4612,33.8342
"2319 _ g","10",36,1.21199955862499,18.096856376682,16238,227.6,0.39,0.483,24.504,24.304,34.8744,34.9884
"2318 _ g","10",40,3.87823864975385,26.6213016154148,6923,115.71,13.994,0,24.07,23.848,34.5686,34.94
"2419 _ g","10",39,6.86795584456748,23.5848002002502,20751,1130.206,33.747,0.715,24.15,23.712,34.2342,34.878
"2519 _ g","10",51,1.85219945801633,23.0809911349185,41253,537.849,87.354,1.202,24.904,24.17,35.1108,35.1982
"2771 _ g","10",42,2.66371347826032,27.9972292705074,10031,708.874,0.437,0,25.738,25.286,36.1016,36.1084
"2721 _ g","10",37,1.3755200001758,18.0866743308899,24360,597.939,0.416,0.164,24.4,24.088,36.2234,36.2476
"2670 _ g","10",45,1.5086941431731,17.7001974209104,23589,504.274,0.052,0.189,24.712,24.406,35.6296,35.6298
"2620 _ g","10",44,1.62989121096492,20.7906854108953,36679,664.251,16.919,0.528,25.548,24.792,35.3282,35.469
"2569 _ g","10",39,2.19511994656507,21.2647012437779,33538,384.497,36.598,0.301,27.146,26.236,35.7002,35.8288
"2219 _ g","10",39,2.01833017440825,24.5445443327198,7695,149.149,20.142,0.192,24.028,23.516,33.361,33.5708
"2169 _ g","10",44,2.95949633106854,30.4474796688286,6148,276.832,13.177,0.464,28.27,28.046,35.0358,35.2738
"2170 _ g","10",46,6.67711962709055,33.2772512412841,3525,131.725,15.249,0.496,22.312,22.164,33.3572,33.7012
"2120 _ g","10",41,3.04006011947741,23.5328772798599,7718,704.413,0.215,0.23,20.652,20.194,31.1126,33.1036
"2021 _ g","10",40,8.50127617357499,32.2249796167501,5948,204.815,22.634,1.847,23.606,23.274,33.4126,34.287
"2022 _ g","10",39,2.40894721526687,27.8859960149187,3118,113.514,0.069,1.446,22.832,22.744,33.6502,34.0436
"1972 _ g","10",39,2.98489183431461,30.806571174648,4797,386.86,0.629,0,24.096,24.01,33.3692,33.8804
"1586 _ g","10",44,5.73017030670977,47.6898880068988,763,78.656,0.498,1.22,25.43,25.35,35.4944,35.5276
"1536 _ g","10",49,2.87182702878004,24.4924115853586,24284,1247.96,3.955,1.13,22.52,22.224,35.2426,35.4168
"1486 _ g","10",46,5.24148204846769,27.7710182385772,17040,884.368,17.161,16.254,23.568,22.748,35.7666,35.8198
"1246 _ g","10",48,6.28850469473193,34.2388661449169,9980,902.334,4.294,3.585,21.37,21.114,34.162,34.4602
"1294 _ g","10",47,6.36806013741086,30.7678657998142,11518,4193.296,0,4.852,20.558,20.212,35.143,35.2658
"1340 _ g","10",51,5.62145873754675,33.1132281559618,8744,452.752,6.768,2.129,21.27,20.32,35.4164,35.619
"1534 _ g","10",40,2.34910624083044,22.5838382192008,30783,3382.776,38.018,0.989,24.18,23.136,34.5634,35.2356
"1532 _ g","10",49,8.76899122323822,38.8580643047525,2677,293.708,4.065,0.58,23.592,22.886,35.3338,35.4784
"1582 _ g","10",42,3.68120513486084,26.8483803574613,8357,436.86,0,0.481,23.324,23.03,35.1898,35.2728
"1923 _ g","10",37,8.09107786183868,25.017107157564,8867,544.056,16.666,0.874,24.92,24.636,34.3382,34.5584
"1973 _ g","10",29,1.54913895349733,21.9293027557557,2837,109.398,0.07,1.074,23.946,23.45,34.9344,35.0196
"1680 _ g","10",45,4.59683060547876,33.1264970625164,3452,313.918,1.703,0.918,22.83,22.564,35.511,35.6406
"1730 _ g","10",43,9.0592841163311,44.2779797129141,624,176.921,1.152,1.409,22.946,22.672,34.869,35.16
"1778 _ g","10",51,7.87612409350673,38.991961481531,3361,227.057,31.93,0.681,21.464,21.198,34.5084,34.5042
"1777 _ g","10",46,6.91100714170782,37.5394143332338,2589,277.404,74.664,1.234,22.89,22.668,35.3002,35.2892
"1630 _ g","10",50,5.55158042801603,34.2268759236782,3194,247.759,2.241,0.801,23.632,23.476,35.6492,35.6936
"1924 _ g","10",38,6.20015142391837,28.5405260579556,5412,321.255,13.592,0.205,28.076,27.686,35.1914,35.3644
"1777 _ h","10",48,4.94243866904223,30.7071287596667,9454,320.132,57.376,4.753,23.614,23.402,34.8376,34.9568
"1778 _ h","10",50,13.5317476485379,39.8079199498113,3050,265.029,23.17,0.722,22.362,22.174,34.1288,34.3984
"1730 _ h","10",49,6.76811466690129,36.3051988697907,3680,181.524,26.206,0.681,20.73,20.574,35.1802,35.3084
"1340 _ h","10",48,2.96295313031868,33.1432359516111,18422,937.424,59.958,7.353,19.722,19.302,35.0792,35.2416
"1630 _ h","10",47,7.68185611950758,34.8562457238267,3758,219.865,0.437,0,22.264,21.624,35.1922,35.2726
"1680 _ h","10",56,8.57450893555236,38.4364988767604,6763,722.152,21.609,1.868,20.102,19.696,34.5704,35.132
"1826 _ h","10",48,6.59783613372431,34.4219524767966,9689,1190.412,6.155,2.552,23.182,22.618,33.5002,34.3246
"1875 _ h","10",54,4.34538508400117,39.8429182763534,6039,832.478,20.271,4.698,21.612,21.092,33.9172,34.1604
"2419 _ h","10",54,2.77921203287159,30.6294649774895,18408,527.554,19.969,3.245,23.652,22.972,35.2728,35.5388
"2519 _ h","10",41,4.94942363702319,26.7336705698054,13295,1000.616,49.476,1.649,26.008,25.412,35.671,35.7136
"2569 _ h","10",61,6.25435837516245,35.9969077158645,8871,318.257,7.761,0.262,23.558,23.158,35.1786,35.325
"2771 _ h","10",44,2.25822537654372,28.6622140542313,7580,330.217,1.316,2.442,24.77,24.512,36.278,36.3642
"2721 _ h","10",54,4.99110130117931,33.0482386710297,10422,690.353,0.668,1.404,25.608,24.234,35.918,36.0422
"2670 _ h","10",57,1.64770059201852,28.959016358225,20338,418.546,3.354,0.521,24.232,23.562,35.86,35.852
"2620 _ h","10",63,2.94685403131049,28.9308459058281,14931,398.672,19.762,1.549,23.806,23.072,35.895,35.907
"1924 _ h","10",48,6.87463795029283,36.7417200222447,4455,482.454,6.127,0.91,22.5,22.34,34.5108,34.6346
"2219 _ h","10",55,4.0714085885367,36.0402960335035,6078,146.473,11.222,0.418,25.794,25.452,34.6998,34.9718
"2269 _ h","10",48,3.17504790128105,28.4727215892401,12446,855.198,2.215,1.83,25.398,24.698,35.3504,35.4574
"2319 _ h","10",48,6.10743170109157,32.0780295180512,5221,390.121,8.932,1.11,24.786,24.278,35.4834,35.564
"2318 _ h","10",50,4.10282368794599,32.1967845747916,8498,457.438,26.536,0.609,24.378,23.532,35.5672,35.6988
"2169 _ h","10",47,5.72838673640244,34.1928724524398,7167,362.497,27.66,0.855,26.364,25.526,33.6796,34.834
"2170 _ h","10",53,10.3618178043174,38.56711796879,7072,415.677,34.028,1.768,24.902,24.392,34.1646,35.2752
"2120 _ h","10",39,3.92778043557066,26.9417922789091,6095,445.416,1.439,1.542,23.874,22.856,32.206,33.603
"1294 _ h","10",62,9.07170918344273,41.3470323160667,11242,1236.942,23.861,2.932,23.202,22.902,34.9084,35.0164
"1246 _ h","10",52,6.47110984430271,31.4062153762448,11880,1605.34,6.55,1.283,22.36,21.858,34.489,34.9866
"1486 _ h","10",51,4.03061993913104,28.7960630769985,28673,2365.955,97.846,7.071,23.844,23.132,35.0874,35.6396
"1536 _ h","10",52,1.82136102443272,27.5728494619803,24286,2313.431,3.519,4.458,22.906,22.326,35.0366,35.31
"1586 _ h","10",38,4.00596393653393,27.3221925195748,3166,799.001,0,0.379,24.624,23.72,34.9414,35.1634
"1534 _ h","10",57,5.61689305560647,33.7147516137805,16478,918.726,21.843,4.951,23.602,22.676,34.9172,35.2434
"1532 _ h","10",44,6.8195705991924,33.0781358593079,11371,610.524,0.269,1.327,25.638,25.206,35.5686,35.6552
"1582 _ h","10",52,5.43563218070082,33.2443300282837,12007,626.798,0.43,2.212,20.16,19.792,34.7264,34.9152
"1923 _ h","10",43,5.57424430497296,30.6008303833541,5480,328.029,28.263,5.051,24.402,24.318,34.6624,34.7626
"1973 _ h","10",35,4.88879895233736,24.9758604900638,5260,413.863,0.398,0.879,24.234,24.2,34.6764,34.8296
"2022 _ h","10",52,9.30604523233657,43.4411292763025,2333,225.274,0.049,1.266,23.916,24.036,34.3858,35.1518
"2021 _ h","10",44,9.69405181827237,30.5883698834696,8955,429.355,33.933,5.624,22.87,22.802,34.624,34.9534
"1972 _ h","10",46,6.63247145108507,25.6670939624977,18593,944.5,8.241,0.896,23.888,23.788,34.392,34.5848
"2318 _ i","10",53,6.37120374893874,31.6426152389531,7145,296.03,88.206,1.675,23.68,22.91,33.501,33.958
"2269 _ i","10",53,12.6645885758802,38.6252494817218,3566,379.739,35.649,1.157,22.56,21.282,32.4316,33.1376
"2219 _ i","10",49,3.92829560238215,32.7436614779248,5883,350.862,3.02,0.88,24.742,24.14,33.1828,33.882
"2169 _ i","10",55,7.43265840711806,36.0158179415478,4682,220.392,8.582,0.802,24.536,23.264,28.9198,32.8516
"2170 _ i","10",52,11.2860935884457,38.5234901017279,4336,226.345,3.314,1.042,23.66,23.126,31.3506,32.7244
"2120 _ i","10",45,1.58702523012337,30.7539025036708,6290,550.098,1.004,1.718,27.796,27.242,33.9824,34.7712
"2021 _ i","10",48,5.34799244647028,29.069099647085,18283,943.811,20.566,0.48,26.162,25.604,31.6338,33.8412
"1826 _ i","10",31,3.73214785720131,23.3675138773676,5009,377.358,0.028,0.398,20.794,20.674,33.017,33.4614
"1582 _ i","10",46,5.28900997208158,31.0207209425972,6685,579.008,0,0.33,24.36,23.924,34.3386,34.6638
"1534 _ i","10",51,3.77912354052371,32.7130770988751,16184,1721.064,2.531,1.219,22.924,22.804,33.9752,34.1906
"1536 _ i","10",46,3.7289525385512,28.4561173860981,10759,861.927,0.991,0.89,22.338,21.702,34.5102,35.3298
"1586 _ i","10",43,2.76246248247292,29.227731747773,5584,365.226,10.927,2.592,22.296,21.724,33.18,34.061
"1340 _ i","10",56,4.89153917130565,31.134084872515,16719,1268.844,27.491,2.498,21.354,20.36,34.7132,35.0048
"1630 _ i","10",54,6.83731851309136,40.9432298649752,2726,262.92,0.159,1.485,25.198,25,34.819,34.9924
"1680 _ i","10",52,2.98793119839821,32.0266979135293,15259,828.451,72.441,2.297,22.594,21.886,31.961,34.159
"1486 _ i","10",54,3.19345304223991,33.4863173907266,13096,1015.122,7.195,5.826,21.2,20.262,31.5628,34.7768
"1875 _ i","10",56,8.169384615959,33.5045390562967,10249,377.427,31.541,1.243,22.45,22.264,32.0978,32.6688
"1924 _ i","10",47,3.85201988348096,33.4386170693605,6899,310.913,7.113,0.52,26.234,25.666,33.086,34.353
"1923 _ i","10",44,10.1777715203036,35.5580430720712,4742,656.393,3.256,3.667,23.932,23.382,33.6076,34.379
"1973 _ i","10",47,5.4163944030103,39.8797187648321,1835,126.538,0.999,0.413,23.716,23.166,33.7072,34.1544
"1972 _ i","10",45,9.02253256180096,35.1808348352243,2486,580.504,0,0.937,23.706,22.602,31.7914,33.7144
"2319 _ i","10",56,3.40026859652489,32.4698596154902,12760,358.692,29.366,0.938,23.314,22.438,33.5298,34.3426
"2419 _ i","10",61,4.15805443266167,32.0385939531597,14986,830.788,18.884,1.619,21.856,20.538,32.7022,33.3082
"2519 _ i","10",46,5.6098330797371,25.8832495126749,16858,860.535,68.888,0.92,23.382,21.99,33.9686,34.2916
"2771 _ i","10",56,4.3883627520822,33.7848058772978,14596,732.727,3.326,1.777,21.916,20.628,34.9458,34.9722
"2721 _ i","10",56,4.03170182936405,34.8279735910286,10382,436.002,4.047,1.608,23.142,20.9,35.0658,35.1866
"2670 _ i","10",53,6.97425430370528,37.997574449531,5885,315.551,0.1,0.187,23.434,22.162,33.6548,33.7076
"2620 _ i","10",53,4.31587879208779,32.6811833320307,14014,1073.753,20.469,3.574,24.43,23.482,35.5342,35.7964
"2569 _ i","10",52,5.94388524391797,30.6126283702335,11907,448.119,26.471,0.133,23.534,22.032,34.6772,34.847
"2022 _ i","10",50,4.1250714768415,34.1128013036633,3608,264.318,0,0.437,25.716,24.562,32.5132,34.1154
"1730 _ i","10",42,2.41278635015601,29.5881960157769,9773,546.662,3.01,0.232,23.376,23.116,34.1802,34.7424
"1778 _ i","10",46,4.3182950752432,33.8257128639168,4246,251.923,0.12,2.361,23.746,23.256,33.3472,34.1472
"1777 _ i","10",46,2.38381322948109,27.0734742147361,20204,1063.726,32.843,2.282,23.944,23.526,33.2982,34.1638
"1294 _ i","10",59,5.80101728823881,35.6287459925812,8802,860.717,6.882,1.526,24.634,23.11,33.9866,35.1704
"1246 _ i","10",59,6.46418864768807,35.0397616585841,16345,1214.69,18.509,6.855,21.072,21.484,29.9842,33.1892
"1532 _ i","10",48,5.73501610936883,32.3111061263006,10187,663.066,2.453,1.527,24.822,24.69,34.4658,34.859
"1924 _ a","11",50,4.01117698304471,31.4645356184075,4148,106.542,2.357,1.219,23.78,23.52,34.2,34.54
"1875 _ a","11",52,1.20443824156564,17.9453148400334,40147,2484.051,6.429,1.86,23.62,22.94,32.7,33.22
"1586 _ a","11",37,2.29789030177802,18.2526971228473,9863,884.564,0.992,1.608,22.02,21.94,35.1,35.4
"1536 _ a","11",64,4.53105416371435,31.8325444383333,10558,747.869,0.896,1.554,23.72,23.12,33.68,35.46
"1486 _ a","11",61,6.92595509914115,33.5531186660779,9190,735.634,0.869,1.856,24.38,23.14,34.5,35.46
"1730 _ a","11",36,5.54419504643962,46.9423167435063,379,58.905,0.039,0.264,23.04,22.28,32.2,34.72
"1778 _ a","11",49,6.16492566579914,43.4173697958516,1441,183.522,0.219,0.839,24.36,23.12,33.9,34.5
"1777 _ a","11",66,6.43711938831728,39.6009899157912,7044,302.86,26.039,2.978,21.14,21.04,33.48,34.22
"2771 _ a","11",58,5.11366464914363,39.1499954438857,3379,343.406,0.063,0.782,24.04,23.96,35.84,35.94
"2620 _ a","11",58,4.42543938331404,33.562480044194,7969,682.195,1.095,1.459,25.24,25.22,36.1,36.14
"2269 _ a","11",37,2.42278906780082,32.7036912332624,1531,111.24,0,1.08,26.94,27.1,35.12,35.16
"2219 _ a","11",53,12.9628008562707,42.4410116668188,2444,176.618,10.354,0.28,23.04,23.12,32.58,32.98
"2169 _ a","11",56,9.01214549927786,42.5054072050185,3244,95.486,9.117,0.87,25.06,24.96,31.26,33.26
"1340 _ a","11",61,4.6030255847149,32.4853084620872,19180,1048.195,14.075,5.615,25.16,24.96,35.18,35.36
